layer,model,lineno,class,source_name,alias,path
gold,FACT_MEMBER_MONTHLY,152,C_expr,,PAID_SPONSOR_BIZ_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,177,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,180,C_expr,,MONTH_KEY,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,181,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,182,C_expr,,SPONSOR_BIZ_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,183,C_expr,,SOLE_SPNSR_BSNS_ID,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,197,C_expr,,MONTH_KEY,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,198,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,199,C_expr,,INC_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,200,C_expr,,DEC_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,214,C_expr,,STOP_MEMBERS,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,252,C_expr,,ACTIVE_BIZ_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,254,C_expr,,ACTIVE_BIZ_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,259,C_expr,,PREV_BIZ_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,264,C_expr,,YEAR_START_BIZ_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,268,C_expr,,YEAR_END_BIZ_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,285,C_expr,,AMT_INCREASE_CUM_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,287,C_expr,,AMT_DECREASE_CUM_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,300,C_expr,,CAMPAIGN_SK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,302,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,303,C_expr,,PAYMENT_SK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,305,C_expr,,DEV_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,306,C_expr,,DEV_MEMBERS,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,307,C_expr,,STOP_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,308,C_expr,,UNPAID_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,318,C_expr,,ACTIVE_CUM_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,319,C_expr,,ACTIVE_CUM_MEMBERS,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,320,C_expr,,CHURN_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,325,C_expr,,MONTH_END_ACTIVE_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,327,C_expr,,STATUS_UNPAID_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,338,C_expr,,DEV_TYPE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,339,C_expr,,REDONATE_FLAG,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,340,C_expr,,STOP_DATE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,341,C_expr,,AMOUNT_BAND2,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,342,C_expr,,PERIOD_BAND2,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,343,C_expr,,PAID_MONTHS,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,344,C_expr,,NEW_EXISTING_FLAG,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,347,C_expr,,AMT_INCREASE_CUM_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,348,C_expr,,AMT_DECREASE_CUM_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,350,C_expr,,PAID_SPONSOR_BIZ_CNT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,351,C_expr,,IS_MULTI_PAID_BIZ,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,356,C_expr,,IS_MULTI_SPONSORSHIP,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,358,C_expr,,HAS_BILLING,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,374,C_expr,,UNPAID_FLAG_BOM,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_SPONSOR_BIZ,67,C_expr,,rn,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,89,C_expr,,DISTINCT_CAMPAIGNS,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,95,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,98,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,99,C_expr,,CAMPAIGN_SK,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,100,C_expr,,IS_MULTI_CAMPAIGN,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,105,B_renamed,MBER_INFLOW_PATH_CD,ACQ_MBER_INFLOW_PATH_CD,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,106,B_renamed,MBER_INFLOW_PATH_NM,ACQ_MBER_INFLOW_PATH_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,107,B_renamed,CMPGN_CTGR_CD,ACQ_CMPGN_CTGR_CD,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,108,B_renamed,CMPGN_CTGR_NM,ACQ_CMPGN_CTGR_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,109,B_renamed,CMPGN_TYPE1_BSN,ACQ_CMPGN_TYPE1_BSN,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,110,B_renamed,CMPGN_TYPE1_NM,ACQ_CMPGN_TYPE1_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,111,B_renamed,CMPGN_TYPE2_BSN,ACQ_CMPGN_TYPE2_BSN,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,112,B_renamed,CMPGN_TYPE2_NM,ACQ_CMPGN_TYPE2_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,113,B_renamed,MKTG_CMPGN_NM,ACQ_MKTG_CMPGN_CD,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,114,B_renamed,MK_CMPGN_NM,ACQ_MKTG_CMPGN_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,115,B_renamed,CMMN_BRND,ACQ_CMMN_BRND,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,116,B_renamed,CMMN_BRND_NM,ACQ_CMMN_BRND_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,117,B_renamed,MKTG_UTM,ACQ_MKTG_UTM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,118,B_renamed,MKTG_UTM_NM,ACQ_MKTG_UTM_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,119,B_renamed,SPNSR_DIV_CD,ACQ_SPNSR_DIV_CD,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,120,B_renamed,SPNSR_DIV_NM,ACQ_SPNSR_DIV_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,121,B_renamed,CPR_DIV_CD,ACQ_CPR_DIV_CD,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,122,B_renamed,CPR_DIV_NM,ACQ_CPR_DIV_NM,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,123,B_renamed,BRND_NM,ACQ_BRAND,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,124,B_renamed,PARENT_CAMPAIGN_NAME,ACQ_PARENT_CAMPAIGN_NAME,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_MEMBER_SPONSOR_BIZ,125,B_renamed,PROMO_METHOD_NAME,ACQ_PROMO_METHOD_NAME,gold/fact/FACT_MEMBER_SPONSOR_BIZ.sql
gold,FACT_SERVICE_EVENT,26,C_expr,,OPEN_TRACK_FROM,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,33,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,36,C_expr,,SERVICE_SK,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,38,C_expr,,SEND_MEMBERS,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,71,D_literal,END,SUCCESS_MEMBERS,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,77,D_literal,END,FAIL_MEMBERS,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,97,D_literal,END,OPEN_MEMBERS,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,98,C_expr,,GIFT_PART_AMT,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,99,C_expr,,D5_GIFT_PART_CNT,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,100,C_expr,,D5_STOP_CNT,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,101,C_expr,,SERVICE_CNT,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,103,B_renamed,SNDNG_RST_CD,SEND_STATUS,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,104,C_expr,,SEND_STATUS2,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,105,B_renamed,SEND_CHANNEL,SEND_TYPE,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,106,C_expr,,MAIL_RECEIVE_FLAG,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,107,C_expr,,MEMBER_STOP_FLAG,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,113,C_expr,,SEND_TYPE_SK,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,120,A_same,SEND_STATUS_GROUP,SEND_STATUS_GROUP,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,121,A_same,SEND_STATUS_NAME,SEND_STATUS_NAME,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,122,A_same,SEND_RESULT_CD,SEND_RESULT_CD,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,123,A_same,SEND_RESULT_GROUP,SEND_RESULT_GROUP,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_SERVICE_EVENT,124,A_same,SEND_RESULT_NAME,SEND_RESULT_NAME,gold/fact/FACT_SERVICE_EVENT.sql
gold,FACT_TARGET_BIZ,16,C_expr,,MONTH_KEY,gold/fact/FACT_TARGET_BIZ.sql
gold,FACT_TARGET_DEV,46,C_expr,,MONTH_KEY,gold/fact/FACT_TARGET_DEV.sql
gold,FACT_TARGET_DEV,47,C_expr,,ORG_SK,gold/fact/FACT_TARGET_DEV.sql
gold,FACT_TARGET_DEV,48,B_renamed,MBER_DVLP_DIV_CD,DEV_TYPE,gold/fact/FACT_TARGET_DEV.sql
gold,FACT_TARGET_DEV,49,C_expr,,GOAL_CNT,gold/fact/FACT_TARGET_DEV.sql
gold,WIDE_AD_BROADCAST,51,B_renamed,FULL_DATE,PERF_FULL_DATE,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,52,B_renamed,YEAR,PERF_YEAR,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,53,B_renamed,MONTH,PERF_MONTH,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,54,B_renamed,QUARTER,PERF_QUARTER,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,55,B_renamed,IS_HOLIDAY,PERF_IS_HOLIDAY,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,56,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,57,B_renamed,MEDIA_NAME,AD_MEDIA_NAME,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST,58,B_renamed,CREATIVE,AD_CREATIVE,gold/wide/WIDE_AD_BROADCAST.sql
gold,WIDE_AD_BROADCAST_CASE,32,B_renamed,FULL_DATE,PERF_FULL_DATE,gold/wide/WIDE_AD_BROADCAST_CASE.sql
gold,WIDE_AD_BROADCAST_CASE,33,B_renamed,YEAR,PERF_YEAR,gold/wide/WIDE_AD_BROADCAST_CASE.sql
gold,WIDE_AD_BROADCAST_CASE,34,B_renamed,MONTH,PERF_MONTH,gold/wide/WIDE_AD_BROADCAST_CASE.sql
gold,WIDE_AD_BROADCAST_CASE,35,B_renamed,QUARTER,PERF_QUARTER,gold/wide/WIDE_AD_BROADCAST_CASE.sql
gold,WIDE_AD_BROADCAST_CASE,36,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_AD_BROADCAST_CASE.sql
gold,WIDE_AD_COMBINED,86,B_renamed,AD_VIEW_RT_SRC,BRDC_AD_VIEW_RT_SRC,gold/wide/WIDE_AD_COMBINED.sql
gold,WIDE_AD_COMBINED,87,B_renamed,CPC_SRC,BRDC_CPC_SRC,gold/wide/WIDE_AD_COMBINED.sql
gold,WIDE_AD_DIGITAL,43,B_renamed,FULL_DATE,PERF_FULL_DATE,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,44,B_renamed,YEAR,PERF_YEAR,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,45,B_renamed,MONTH,PERF_MONTH,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,46,B_renamed,QUARTER,PERF_QUARTER,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,47,B_renamed,IS_HOLIDAY,PERF_IS_HOLIDAY,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,48,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,49,B_renamed,MEDIA_NAME,AD_MEDIA_NAME,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,50,B_renamed,CREATIVE,AD_CREATIVE,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_DIGITAL,51,A_same,DEVICE_TYPE,DEVICE_TYPE,gold/wide/WIDE_AD_DIGITAL.sql
gold,WIDE_AD_PERFORMANCE,28,B_renamed,FULL_DATE,PERF_FULL_DATE,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,29,B_renamed,YEAR,PERF_YEAR,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,30,B_renamed,MONTH,PERF_MONTH,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,31,B_renamed,QUARTER,PERF_QUARTER,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,32,B_renamed,IS_HOLIDAY,PERF_IS_HOLIDAY,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,33,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,34,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,35,B_renamed,PARENT_CAMPAIGN,CAMPAIGN_PARENT,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,36,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,37,B_renamed,PROMO_METHOD,CAMPAIGN_PROMO_METHOD,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,38,A_same,CAMPAIGN_TYPE,CAMPAIGN_TYPE,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,39,A_same,AD_CREATIVE_BK,AD_CREATIVE_BK,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,40,B_renamed,MEDIA_NAME,AD_MEDIA_NAME,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,41,B_renamed,PLATFORM,AD_PLATFORM,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,42,B_renamed,PLATFORM_TYPE,AD_PLATFORM_TYPE,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,43,B_renamed,CREATIVE,AD_CREATIVE,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,45,B_renamed,TARGET_GROUP,AD_TARGET_GROUP,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,46,A_same,DEVICE_TYPE,DEVICE_TYPE,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_AD_PERFORMANCE,47,A_same,DEVICE_SCOPE_DESC,DEVICE_SCOPE_DESC,gold/wide/WIDE_AD_PERFORMANCE.sql
gold,WIDE_BUDGET,14,C_expr,,CAL_YEAR,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,15,C_expr,,CAL_MONTH,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,20,C_expr,,ORG_DIVISION,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,21,C_expr,,ORG_TEAM,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,22,C_expr,,BUDGET_CATEGORY,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,23,C_expr,,CAMPAIGN_NAME,gold/wide/WIDE_BUDGET.sql
gold,WIDE_BUDGET,24,C_expr,,SPONSORSHIP_NAME,gold/wide/WIDE_BUDGET.sql
gold,WIDE_EVENT_PARTICIPATION,33,B_renamed,EVENT_BK,PART_EVENT_BK,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,34,A_same,PARTCPT_SEQ,PARTCPT_SEQ,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,38,B_renamed,EVENT_KIND,PART_EVENT_KIND,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,39,B_renamed,EVENT_KIND_NAME,PART_EVENT_KIND_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,48,B_renamed,REGION,MEMBER_REGION,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,50,B_renamed,AGE_BAND,MEMBER_AGE_BAND,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,55,A_same,EVENT_BK,EVENT_BK,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,56,A_same,EVENT_KIND,EVENT_KIND,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,58,A_same,EVENT_KIND_NAME,EVENT_KIND_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,59,A_same,EVENT_CATEGORY,EVENT_CATEGORY,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,60,A_same,EVENT_CATEGORY_GROUP,EVENT_CATEGORY_GROUP,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,61,A_same,EVENT_CATEGORY_NAME,EVENT_CATEGORY_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,62,A_same,EVENT_NAME,EVENT_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,63,A_same,EVENT_START_DATE,EVENT_START_DATE,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,64,A_same,EVENT_END_DATE,EVENT_END_DATE,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,65,B_renamed,APPLY_CHANNEL,EVENT_APPLY_CHANNEL,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,67,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,68,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,69,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,70,A_same,SPONSORSHIP_BK,SPONSORSHIP_BK,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_EVENT_PARTICIPATION,71,A_same,SPONSORSHIP_NAME,SPONSORSHIP_NAME,gold/wide/WIDE_EVENT_PARTICIPATION.sql
gold,WIDE_GA_BEHAVIOR,22,B_renamed,MEMBER_DK,IDENTITY_MEMBER_DK,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,23,B_renamed,MEMBER_NO,IDENTITY_MEMBER_NO,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,24,B_renamed,MEMNUM,IDENTITY_MEMNUM,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,25,B_renamed,GA_MEMBER_ID,IDENTITY_GA_MEMBER_ID,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,26,B_renamed,EVENT_CATEGORY,GA_EVENT_CATEGORY,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,27,B_renamed,EVENT_LABEL,GA_EVENT_LABEL,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,28,B_renamed,EVENT_ACTION,GA_EVENT_ACTION,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,29,B_renamed,UTM_SOURCE,GA_UTM_SOURCE,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,30,B_renamed,UTM_MEDIUM,GA_UTM_MEDIUM,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,31,B_renamed,UTM_CONTENT,GA_UTM_CONTENT,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,32,B_renamed,UTM_TERM,GA_UTM_TERM,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,33,B_renamed,SOURCE_MEDIUM,GA_SOURCE_MEDIUM,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,34,A_same,DEVICE_TYPE,DEVICE_TYPE,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,35,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,36,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_GA_BEHAVIOR,37,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_GA_BEHAVIOR.sql
gold,WIDE_MEMBER_EVENT,39,B_renamed,REGION,MEMBER_REGION,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,41,B_renamed,AGE_BAND,MEMBER_AGE_BAND,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,50,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,51,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_MEMBER_EVENT.sql
